縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,Int_Floor
臺北市,松山區,房地(土地+建物),南京東路五段211~240號,4.3,都市：其他:聯合開發區(捷)。,,,1100418,土地1建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980331.0,53.63,0,0,0,無,有,14200000,264777.0,,0.0,0,,RPWPMLSLMHGGFDA58DA,31.52,0.0,3.85,有,,18
臺北市,中山區,房地(土地+建物)+車位,中山北路二段151~180號,14.73,都市：其他:第三種商業區。,,,1100408,土地1建物2車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,951129.0,169.89999999999995,3,4,2,有,有,36200000,263753.0,升降機械,37.2,1200000,陽台外推；,RPRNMLNJNHGGFCA17DA,88.85,0.0,10.5,有,,14
臺北市,中山區,房地(土地+建物),錦州街31~60號,3.38,都市：其他:道路用地(公共設施用地)。53/7/15,,,1100406,土地3建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730927.0,39.97,1,1,1,有,有,5000000,125094.0,,0.0,0,陽台外推；,RPOPMLNJNHGGFCA07DA,26.14,0.0,6.08,有,,13
臺北市,中山區,房地(土地+建物),南京東路二段91~120號,2.97,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100322,土地3建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917.0,45.31,1,1,1,有,有,13500000,297947.0,,0.0,0,,RPUOMLNLMHGGFCA67DA,25.77,1.26,3.21,有,135.0,18
臺北市,內湖區,房地(土地+建物)+車位,康寧路三段31~60號,17.6,都市：其他:第三種住宅區。,,,1100328,土地1建物1車位1,十一層，電梯樓梯間,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850904.0,118.41,2,2,1,有,有,20360000,171945.0,坡道平面,0.0,0,陽台外推；其他增建；,RPTNMLRKMHGGFCA77DA,56.86,2.98,8.59,有,136.0,13
臺北市,內湖區,房地(土地+建物),內湖路一段661~690號,11.6,都市：其他:交通用地(公共設施用地)。83/6/3,,,1100318,土地1建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,991123.0,85.18,2,2,1,有,有,24250000,284691.0,,0.0,0,,RPWNMLPKMHGGFCA87DA,52.99,1.85,1.61,有,,18
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,17.71,都市：其他:第三種商業區。,,,1080612,土地1建物1車位2,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,268.86,4,2,2,有,有,51980000,229866.0,坡道平面,64.48,5000000,預售屋、或土地及建物分次登記案件；,RPSOMLLJNHGGFBA07DA,117.13,8.95,14.96,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,13.58,都市：其他:第三種商業區。,,,1080612,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,197.17,3,2,2,有,有,42360000,241072.0,坡道平面,32.24,2600000,買賣日期1080812預售屋、或土地及建物分次登記案件；,SPSOMLLJNHGGFBA17DA,90.62,9.87,12.56,有,,24
臺北市,內湖區,房地(土地+建物)+車位,星雲街121~150號,20.33,都市：其他:第三種住宅區。,,,1100328,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931222.0,154.04,3,2,2,有,有,40080000,294262.0,坡道平面,28.03,3000000,其他增建；,RPUNMLSLLHGGFCA97DA,77.43,4.68,6.33,有,138.0,14
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,17.71,都市：其他:第三種商業區。,,,1061205,土地1建物1車位2,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,268.86,4,2,2,有,有,47450000,211126.0,坡道平面,64.48,4300000,預售屋、或土地及建物分次登記案件；,RPWSMLTLMHGGFBA78DA,117.13,8.95,14.96,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,20.37,都市：其他:第三種商業區。,,,1071106,土地1建物1車位2,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,300.12,4,2,3,有,有,58000000,229163.0,坡道平面,64.48,4000000,預售屋、或土地及建物分次登記案件；,RPQTMLTLMHGGFBA28DA,135.67,9.2,20.4,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,15.05,都市：其他:第三種商業區。,,,1060727,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,196.89,3,2,2,有,有,38000000,216520.0,坡道平面,32.24,2350000,預售屋、或土地及建物分次登記案件；,RPUSMLTLMHGGFBA58DA,102.61,4.74,15.3,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,17.71,都市：其他:第三種商業區。,,,1090517,土地1建物1車位2,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,268.86,4,2,2,有,有,54520000,238869.0,坡道平面,64.48,5700000,預售屋、或土地及建物分次登記案件；,RPSNMLLJNHGGFBA96DA,117.13,8.95,14.96,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,17.42,都市：其他:第三種商業區。,,,1070627,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,236.62,4,2,2,有,有,47000000,215775.0,坡道平面,32.24,2900000,預售屋、或土地及建物分次登記案件；,RPTNMLLJNHGGFBA07DA,117.13,8.95,14.96,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,15.64,都市：其他:第三種商業區。,,,1090218,土地1建物1車位2,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,239.99,3,2,2,有,有,45180000,232921.0,坡道平面,64.48,4300000,預售屋、或土地及建物分次登記案件；,RPUNMLLJNHGGFBA17DA,103.72,3.0,15.3,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,17.71,都市：其他:第三種商業區。,,,1090529,土地1建物1車位2,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,268.86,4,2,2,有,有,51750000,231432.0,坡道平面,64.48,4450000,預售屋、或土地及建物分次登記案件；,RPPOMLLJNHGGFBA76DA,117.13,8.95,14.96,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,13.58,都市：其他:第三種商業區。,,,1090206,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,197.17,3,2,2,有,有,41680000,235736.0,坡道平面,32.24,2800000,預售屋、或土地及建物分次登記案件；,RPPNMLLJNHGGFBA66DA,90.62,9.87,12.56,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,17.71,都市：其他:第三種商業區。,,,1070817,土地1建物1車位2,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,270.64,4,2,2,有,有,53400000,237194.0,坡道平面,64.48,4500000,預售屋、或土地及建物分次登記案件；,RPXPMLQKMHGGFBA18DA,117.13,10.4,14.96,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,18.01,都市：其他:第三種商業區。,,,1090318,土地1建物1車位3,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,301.1,4,2,2,有,有,54000000,230453.0,坡道平面,96.72,6900000,預售屋、或土地及建物分次登記案件；,RPTQMLQKMHGGFBA87DA,117.13,8.95,14.96,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,13.58,都市：其他:第三種商業區。,,,1060910,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,197.17,3,2,2,有,有,39980000,228157.0,坡道平面,32.24,2350000,預售屋、或土地及建物分次登記案件；,RPTNMLRKMHGGFBA67DA,90.62,9.87,12.56,有,,24
臺北市,大同區,房地(土地+建物)+車位,延平北路一段91~120號,17.42,都市：其他:第三種商業區。,,,1080117,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1091111.0,236.62,4,2,2,有,有,48350000,222380.0,坡道平面,32.24,2900000,預售屋、或土地及建物分次登記案件；,RPVNMLRKMHGGFBA87DA,117.13,8.95,14.96,有,,24
臺北市,中正區,房地(土地+建物)+車位,中華路一段95巷1~30號,23.56,都市：其他:第四種商業區。,,,1100406,土地1建物1車位2,六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050622.0,359.38,0,0,0,無,無,78780000,269218.0,坡道平面,91.27,6600000,,RPTPMLTJMHGGFBA97DA,166.39,5.55,11.08,有,,25
臺北市,中正區,房地(土地+建物),忠孝西路一段31~60號,5.05,都市：其他:第四種商業區。,,,1100406,土地1建物1車位0,二十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,790815.0,91.65,0,1,1,有,有,22180000,242008.0,,0.0,0,陽台外推；,RPROMLSLMHGGFBA77DA,58.24,0.0,6.67,有,,27
臺北市,萬華區,房地(土地+建物)+車位,成都路91~120號,4.83,都市：其他:第四種商業區。,,,1100206,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060418.0,99.28,1,1,1,有,有,17150000,172744.0,坡道平面,35.18,0,,RPQPMLKLMHGGFBA96DA,37.09,2.73,2.84,有,144.0,22
臺北市,中山區,房地(土地+建物)+車位,五常街11巷1~30號,19.17,都市：其他:第三之一種住宅區。,,,1100422,土地2建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,162.29000000000005,2,2,2,有,有,31180000,234044.0,坡道平面,38.04,2100000,,RPUPMLNLMHGGFCA77DA,73.02,6.0,4.87,有,,17
臺北市,中山區,房地(土地+建物)+車位,五常街11巷1~30號,11.94,都市：其他:第三之一種住宅區。,,,1100422,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,110.04,1,1,1,有,有,21000000,250934.0,坡道平面,35.12,2200000,,RPWPMLNLMHGGFCA97DA,45.2,1.43,3.22,有,,17
臺北市,中山區,房地(土地+建物)+車位,松江路421~450號,18.8,都市：其他:第三之二種住宅區。,,,1100421,土地4建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951221.0,211.94,3,0,2,有,有,41400000,195338.0,坡道平面,79.0,0,,RPRNMLQJNHGGFCA47DA,84.66,1.1,8.79,有,152.0,15
臺北市,中山區,房地(土地+建物)+車位,新生北路二段62巷1~30號,13.79,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100325,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322.0,212.25,2,2,2,有,有,45000000,212014.0,坡道平面,33.33,0,,RPOPMLPJNHGGFCA27DA,108.82,6.88,12.88,有,156.0,19
臺北市,松山區,房地(土地+建物),民生東路五段181~210號,2.44,都市：其他:第三種商業區(民生社區特定專用區)。,,,1100413,土地1建物1車位0,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780629.0,37.71,1,1,1,有,有,7800000,206842.0,,0.0,0,其他增建；,RPPPMLQLMHGGFDA67DA,26.49,0.0,4.38,有,,20
臺北市,北投區,房地(土地+建物)+車位,公路167巷1~30號,145.44,都市：其他:第二種住宅區。,,,1100407,土地3建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851104.0,277.12,4,2,2,有,有,32000000,115473.0,坡道平面,0.0,0,,RPVPMLNJNHGGFEA97DA,217.03,3.35,15.88,有,168.0,15
臺北市,中正區,房地(土地+建物)+車位,廈門街113巷1~30號,6.23,都市：其他:第二種商業區。,,,1100407,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970417.0,73.35,2,2,1,有,有,16900000,217988.0,坡道機械,4.07,1800000,,RPRPMLPJNHGGFAA47EA,39.39,2.63,3.91,有,171.0,15
臺北市,萬華區,房地(土地+建物)+車位,水源路181~210號,37.05,都市：其他:第三種住宅區。,,,1100326,土地2建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861023.0,210.88,4,2,2,有,有,21000000,99583.0,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPJNHGGFBA57EA,109.87,0.0,15.49,有,,17
臺北市,中山區,房地(土地+建物)+車位,明水路451~480號,31.95,都市：其他:第三種住宅區。,,,1100324,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841004.0,183.8,1,2,2,有,有,50300000,273667.0,坡道平面,0.0,2500000,,RPTQMLOJNHGGFCA87EA,106.93,2.62,12.64,有,,15
臺北市,中山區,房地(土地+建物)+車位,明水路451~480號,34.18,都市：其他:第三種住宅區。,,,1100324,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841004.0,194.06,6,0,1,有,有,53580000,276100.0,坡道平面,0.0,2500000,,RPUQMLOJNHGGFCA97EA,113.6,4.18,13.22,有,,15
臺北市,內湖區,房地(土地+建物)+車位,民權東路六段296巷1~30號,17.57,都市：其他:第三種住宅區。,,,1100402,土地1建物1車位1,十一層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850628.0,115.19,2,2,1,有,有,20680000,231563.0,坡道平面,36.69,2500000,,RPWQMLOJNHGGFCA18EA,97.08,2.59,8.31,有,,16
臺北市,士林區,房地(土地+建物)+車位,中山北路七段61~90號,115.89,都市：其他:第三種住宅區。,,,1100310,土地1建物1車位6,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1030811.0,729.9200000000002,5,2,6,有,有,218000000,383480.0,坡道平面,208.38,18000000,,RPWPMLPJNHGGFEA38EA,301.28,6.29,26.19,有,182.0,19
臺北市,松山區,房地(土地+建物),八德路二段331~360號,2.89,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100327,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980123.0,32.83,1,1,1,有,有,10900000,332013.0,,0.0,0,,RPOSMLNLMHGGFDA67EA,18.05,0.77,3.19,有,184.0,14
臺北市,信義區,房地(土地+建物),基隆路二段151~180號,8.1,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100423,土地2建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990901.0,103.98,2,2,1,有,有,26700000,256780.0,,0.0,0,,RPTOMLQJNHGGFDA97EA,55.69,3.39,5.64,有,,15
臺北市,大安區,房地(土地+建物)+車位,金山南路二段181~210號,20.29,都市：其他:第三之一種住宅區(特)。,,,1100320,土地4建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080910.0,170.76,0,0,0,無,有,60760000,438212.0,坡道平面,39.18,3100000,,RPWNMLTLMHGGFFA78EA,83.38,0.0,6.26,有,,24
臺北市,中山區,房地(土地+建物),新生北路一段31~60號,2.88,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區及第參之貳種住宅區)。,,,1100405,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770613.0,28.87,1,1,1,有,有,6200000,214756.0,,0.0,0,,RPUNMLQJNHGGFCA87EA,21.2,0.04,0.0,有,192.0,14
臺北市,內湖區,房地(土地+建物)+車位,內湖路三段72巷61~90號,21.67,都市：其他:第三種住宅區。,,,1100405,土地1建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830729.0,122.35,2,2,1,有,有,16500000,170940.0,坡道平面,40.45,2500000,,RPUSMLKLMHGGFCA87EA,103.97,2.17,7.04,有,,20
臺北市,中正區,房地(土地+建物)+車位,廈門街113巷1~30號,16.52,都市：其他:第二種商業區。,,,1100329,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040601.0,189.63,4,2,2,有,有,37500000,210999.0,坡道平面,24.69,2700000,,RPOOMLOLLHGGFAA96EA,95.31,12.17,6.65,有,197.0,15
臺北市,大安區,房地(土地+建物)+車位,敦化南路一段161巷61~90號,10.25,都市：其他:第四種住宅區。,,,1061107,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090817.0,109.5,1,1,1,有,有,30400000,393183.0,坡道平面,42.61,4100000,,RPVNMLLJNHGGFFA67DA,37.24,3.67,2.88,有,,14
臺北市,大安區,房地(土地+建物),敦化南路一段161巷61~90號,7.84,都市：其他:第四種住宅區。,,,1061107,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090817.0,55.45,1,1,1,有,有,21800000,393147.0,,0.0,0,,RPWNMLLJNHGGFFA77DA,29.86,3.09,3.35,有,,14
臺北市,大安區,房地(土地+建物),敦化南路一段161巷61~90號,8.55,都市：其他:第四種住宅區。,,,1061107,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090817.0,60.42,1,1,1,有,有,23770000,393413.0,,0.0,0,預售屋轉讓轉讓金額2377萬元整,RPROMLLJNHGGFFA37DA,34.65,2.92,1.99,有,,14
臺北市,松山區,房地(土地+建物),民生東路五段181~210號,10.17,都市：其他:第三種商業區(民生社區特定專用區)。,,,1100329,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,721229.0,121.65,3,2,2,有,有,26200000,215372.0,,0.0,0,陽台外推；,RPPQMLNJNHGGFDA37DA,88.92,0.0,11.72,有,199.0,16
臺北市,松山區,房地(土地+建物),八德路四段631~660號,5.88,都市：其他:第三種商業區。,,,1100409,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990525.0,71.17,2,1,1,有,有,15500000,217788.0,,0.0,0,,RPVNMLMKMHGGFDA57DA,29.25,5.72,8.52,有,,13
臺北市,信義區,房地(土地+建物),光復南路541~570號,3.94,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100404,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,970822.0,42.99,1,1,1,有,有,13700000,318679.0,,0.0,0,陽台外推；夾層；,RPSOMLMKMHGGFDA37DA,25.95,0.0,1.93,有,,18
臺北市,中山區,房地(土地+建物),復興北路271~300號,9.0,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區及第參之貳種住宅區)。,,,1100320,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720309.0,69.86,1,2,1,有,有,18600000,266247.0,,0.0,0,陽台外推；,RPWPMLLMLHGGFCA77DA,50.56,0.0,7.97,有,,14
臺北市,萬華區,房地(土地+建物),桂林路91~120號,6.16,都市：其他:第四種商業區。,,,1100417,土地1建物1車位0,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008.0,85.91,2,1,1,有,有,16880000,196485.0,,0.0,0,,RPQOMLQLMHGGFBA47DA,47.49,6.13,4.01,有,,24
臺中市,南區,房地(土地+建物),學府路181~210號,2.39,都市：其他:第二種住宅區,,,1100322,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831207.0,30.15,1,0,1,有,有,1700000,56385.0,,0.0,0,,RPWPMLKLMHGGFAB57DA,17.58,3.55,0.0,有,5.0,15
臺中市,西區,房地(土地+建物),三民路一段50巷1~30號,2.73,都市：其他:第一種商業區,,,1100416,土地2建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840113.0,35.29,1,0,1,有,有,1920000,54406.0,,0.0,0,,RPVQMLQKMHGGFAB08DA,19.19,3.96,0.0,有,6.0,19
臺中市,北區,房地(土地+建物)+車位,漢口路四段31~60號,4.14,都市：其他:第二種住宅區,,,1100416,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821211.0,54.05,1,1,1,有,有,3280000,60685.0,升降平面,0.0,0,,RPTQMLLLMHGGFBB57DA,26.34,0.0,3.57,有,18.0,13
臺中市,北屯區,房地(土地+建物)+車位,柳陽西街61~90號,15.28,都市：其他:第二種住宅區,,,1100318,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814.0,155.01,4,1,2,有,有,12000000,77414.0,坡道平面,20.75,0,,RPSOMLRLMHGGFBB87DA,80.66,2.82,10.06,有,23.0,14
臺中市,北區,房地(土地+建物)+車位,文心路四段181~210號,8.34,都市：其他:第二種住宅區,,,1100322,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951225.0,95.95,1,1,1,有,有,6800000,70870.0,坡道平面,0.0,0,,RPSNMLSLMHGGFBB87DA,39.47,0.0,7.12,有,,14
臺中市,北區,房地(土地+建物)+車位,文心路四段181~210號,17.35,都市：其他:第二種住宅區,,,1100331,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951225.0,97.59,1,1,1,有,有,6600000,67630.0,坡道平面,30.34,0,陽台外推；,RPVUMLRLMHGGFBB78DA,40.25,0.0,7.51,有,,14
臺中市,北區,房地(土地+建物)+車位,華美街二段61~90號,24.29,都市：其他:第二之一種商業區,,,1100409,土地1建物1車位2,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030805.0,288.0,2,2,2,有,有,25250000,87671.0,坡道平面,0.0,0,,RPXOMLTLMHGGFBB58DA,124.25,3.75,20.41,有,,18
臺中市,南屯區,房地(土地+建物)+車位,永春東路991~1020號,13.3,都市：其他:第二種住宅區,,,1100329,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830926.0,124.81,3,2,2,有,有,9460000,75795.0,坡道平面,0.0,1200000,其他增建；,RPXRMLTLLHGGFCB88DA,81.84,11.39,0.0,有,,16
臺中市,南屯區,房地(土地+建物)+車位,文心南三路571~600號,22.47,都市：其他:第三種商業區,,,1100325,土地1建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001207.0,290.33,3,2,2,有,有,25000000,86109.0,坡道平面,0.0,0,,RPWQMLLLMHGGFCB97DA,157.02,25.29,0.0,有,,24
